name_norm,name_zh,country_code,latitude,longitude,feature_hint
meligala,美利加拉,GR,37.216667,21.966667,false
melilla,美利雅,MA,33.350000,-7.050000,false
melimoyu,美利莫玉山,CL,-44.083333,-72.883333,true
melipilla,美利匹雅,CL,-33.683333,-71.233333,false
melito di porto salvo,美利托波托薩沃,IT,37.950000,15.800000,false
melitopol,梅利托波爾,UA,46.850000,35.366667,false
melitota,美利托塔,US,39.250000,-76.166667,false
melk,美爾克,AT,48.250000,15.366667,false
mellansjon,美蘭湖,SE,58.633333,16.966667,true
melle,美勒,FR,46.216667,-0.150000,false
mellerud,美勒路德,SE,58.683333,12.450000,false
mellier,美利耶,BE,49.766667,5.516667,false
mellingen,美林根,CH,47.416667,8.266667,false
mellizo sur,南美益索山,CL,-48.550000,-73.166667,true
melloussa,美路沙,MA,35.750000,-5.633333,false
melnik,美爾尼克,CZ,50.366667,14.483333,false
melo,美洛,UY,-32.383333,-54.166667,false
melocheville,美洛奇維,CA,45.316667,-73.933333,false
meloria,麥洛里亞島,IT,43.550000,10.216667,true
melreux,美赫克斯,BE,50.283333,5.433333,false
melrhir,麥勒里爾鹽湖,DZ,34.333333,6.333333,true
melrose,麥洛斯,GB,55.616667,-2.716667,false
melrose,麥洛斯,US,42.450000,-71.066667,false
meltaus,麥陶斯,FI,66.900000,25.366667,false
melton mowbray,麥頓莫布雷,GB,52.766667,-0.883333,false
melun,麥倫,FR,48.550000,2.650000,false
melvich,麥維赤,GB,58.550000,-3.916667,false
melville,麥維,CA,50.933333,-102.800000,false
melville,麥維,US,40.816667,-73.433333,false
melville,麥維湖,CA,53.700000,-59.500000,true
melville,麥維角,AU,-14.183333,144.500000,true
melville bugt,麥維灣,,75.750000,-61.000000,true
melville i.,麥維島,AU,-11.666667,131.000000,true
melville i.,麥維島,CA,75.500000,-112.000000,true
melville pen.,麥維半島,CA,67.500000,-84.000000,true
melvin,麥溫湖,IE,54.433333,-8.166667,true
melvindale,麥溫代爾,US,42.300000,-83.200000,false
memanbetsu,女滿別,JP,43.916667,144.166667,false
memba,美母巴,MZ,-21.366667,34.233333,false
memmingen,美明根,DE,47.983333,10.166667,false
memo,美莫河,VE,9.266667,-66.683333,true
memphis,孟斐斯,US,35.166667,-90.083333,false
memphis,孟非斯,EG,29.866667,31.250000,false
memphremagog,孟非馬哥湖,CA,45.083333,-72.266667,true
memramcook,曼藍庫克,CA,46.000000,-64.550000,false
memuro-dake,芽室岳,JP,42.866667,142.783333,false
mena,米納,US,34.633333,-94.300000,false
menafra,美納夫拉,UY,-32.566667,-57.483333,false
menai bridge,美奈布里治,GB,53.216667,-4.150000,false
menai str.,美奈海峽,GB,53.200000,-4.233333,true
menaka,美納卡,ML,15.916667,2.400000,false
menaldumadeel,美納杜馬代,NL,53.200000,5.666667,false
menarandra riviere,美納宏塔河,MG,-20.850000,44.666667,true
menard,美納,US,30.966667,-99.783333,false
menari,美納里,TD,8.666667,15.916667,false
menasha,美納沙,US,44.200000,-88.416667,false
mendawai,門達外河,ID,-3.283333,113.350000,true
mende,門德,FR,44.516667,3.500000,false
mendebo,門德波山脈,ET,6.833333,39.666667,false
menden,門登,DE,51.433333,7.800000,false
mendenhall,門登荷,US,31.983333,-89.866667,false
menderes nehri,門德雷斯河,TR,37.950000,28.966667,true
mendip hills,門迪普丘陵,GB,51.266667,-2.650000,true
mendocino,門多細諾角,US,40.416667,-124.416667,true
mendon,門敦,US,42.100000,-71.566667,false
mendota,門多塔,US,36.750000,-120.400000,false
mendota,門多塔湖,US,43.133333,-89.433333,true
mendoza,門多薩省,AR,-34.500000,-68.500000,false
mendrisio,門德里西歐,CH,45.866667,8.983333,false
mendro,門德羅,PT,38.266667,-7.716667,false
mene grande,大梅內,VE,9.850000,-70.933333,false
menemen,梅內門,TR,38.600000,27.066667,false
menen,美南,BE,50.800000,3.116667,false
menfi,門非,IT,37.600000,12.966667,false
menga,門加,CM,5.533333,10.016667,false
menifee,美尼非,US,33.733333,-117.150000,false
menik ganga,美尼克河,LK,6.366667,81.533333,true
menindee,美寧第,AU,-32.400000,142.433333,false
menindee l.,美寧第湖,AU,-32.350000,142.333333,true
meningie,美寧吉,AU,-35.700000,139.333333,false
menno,門諾,US,43.233333,-97.566667,false
menominee,美諾米尼,US,45.133333,-87.633333,false
menominee r.,美諾米尼河,US,45.100000,-87.650000,true
menongue,梅農圭,AO,-14.666667,17.683333,false
menor,美諾島,ES,37.100000,-6.066667,true
menorca,美諾卡島,ES,40.000000,4.000000,true
mentana,門塔納,IT,42.033333,12.633333,false
mentawai,門塔外群島,ID,-1.983333,99.516667,true
mentok,門托克,ID,-2.066667,105.183333,false
menton,門頓,FR,43.766667,7.500000,false
mentone,門同,US,34.066667,-117.133333,false
mentor,門托,US,41.683333,-81.383333,false
menyamya,門揚雅,PG,-7.216667,146.033333,false
menyapa,門雅帕山,ID,1.083333,116.083333,true
menzies,門吉斯,AU,-29.683333,121.033333,false
meoqui,美歐基,MX,28.283333,-105.483333,false
meppel,美佩爾,NL,52.700000,6.200000,false
meppen,美朋,DE,52.683333,7.316667,false
mequinenza,美基嫩薩,ES,41.366667,0.300000,false
mequon,美克旺,US,43.233333,-87.983333,false
mer rouge,麥魯治,US,32.800000,-91.816667,false
mera,布良,JP,34.916667,139.816667,false
merampellou,美拉貝魯灣,GR,35.233333,25.783333,true
merano,美拉諾,IT,46.666667,11.150000,false
merapi,麥拉匹,ID,-3.733333,103.666667,false
merasheen i.,美拉辛島,CA,47.500000,-54.250000,true
meratus,美拉土斯山脈,ID,-2.750000,115.666667,false
merauke,美勞克,ID,-8.466667,140.333333,false
merca,麥卡,SO,1.716667,44.766667,false
mercato san severino,麥卡托聖塞維里諾,IT,40.783333,14.766667,false
merced,麥瑟德,US,37.300000,-120.466667,false
mercedario,麥瑟達里歐山,AR,-31.983333,-70.116667,true
mercedes,麥瑟德斯,AR,-34.650000,-59.466667,false
mercedes,麥瑟德斯,BO,-17.133333,-62.916667,false
mercedes,麥瑟德斯,UY,-33.266667,-58.016667,false
mercedita,麥瑟迪塔,CU,22.966667,-82.533333,false
mercer,麥色,NZ,-37.266667,175.050000,false
mercer,麥色,US,46.150000,-90.050000,false
mercersburg,麥色斯堡,US,39.850000,-77.900000,false
merces,麥瑟斯,BR,-9.516667,-68.700000,false
merchtem,麥赫坦,BE,50.950000,4.233333,false
mercurea,麥庫雷亞,RO,45.883333,23.800000,false
mercury b.,麥庫里灣,NZ,-36.783333,175.800000,true
mercy,麥西角,CA,64.933333,-63.666667,true
meredith,美勒迪斯,US,43.650000,-71.500000,false
meredith,美勒迪斯角,,-52.266667,-60.650000,true
meredoua,美黑杜瓦,DZ,25.316667,1.866667,false
mereeg,美雷格,SO,3.766667,47.300000,false
merewa,美雷瓦,ET,7.683333,36.916667,false
mergui,墨吉,MM,12.433333,98.600000,false
meribah,美里巴,AU,-34.700000,140.850000,false
meric nehri,美里赤河,,40.866667,26.200000,true
mericourt,美希固赫,FR,50.400000,2.866667,false
merida,美里達,MX,20.966667,-89.616667,false
merida,美里達,VE,8.600000,-71.150000,false
meridale,美里代爾,US,42.366667,-74.966667,false
meriden,美里登,US,41.533333,-72.816667,false
meridian,美里迪安,US,32.383333,-88.666667,false
meridiano,美里迪亞諾,VE,8.716667,-64.933333,false
merikarvia,美里卡維亞,FI,61.850000,21.500000,false
merin,美林潟湖,,-32.750000,-52.833333,true
meringa,美林加,AU,-17.083333,145.783333,false
merino,美里諾,US,40.483333,-103.350000,false
merioneth,美里歐尼斯,GB,52.833333,-3.833333,false
meritxell,美里切爾,AD,42.550000,1.583333,false
merksem,麥克森,BE,51.250000,4.433333,false
merksplas,麥克斯普拉斯,BE,51.366667,4.866667,false
merlo,麥洛,AR,-32.350000,-65.016667,false
merolla,梅羅雅山口,ES,42.250000,2.066667,false
merowe,美羅威,SD,18.483333,31.816667,false
merredin,麥里丁,AU,-31.483333,118.266667,false
merrick,麥立克峰,GB,55.116667,-4.466667,false
merrill,麥立爾,US,45.166667,-89.683333,false
merrimack,麥立馬克,US,42.866667,-71.500000,false
merriman,麥立曼,US,43.000000,-101.750000,false
merriwa,麥立瓦,AU,-32.150000,150.350000,false
merrygoen,麥立哥恩,AU,-31.816667,149.233333,false
mersch,麥什,LU,49.750000,6.100000,false
merseburg,麥瑟堡,DE,51.366667,12.000000,false
mersey,麥西河,GB,53.450000,-3.033333,true
mersi galgalo,麥西加爾加洛,ET,7.616667,44.933333,false
mersin korfezi,麥辛灣,TR,38.216667,26.433333,true
mersrags,麥斯拉格斯,LV,57.333333,23.116667,false
merta road,麥塔羅德,IN,26.716667,73.916667,false
mertert,麥特,LU,49.700000,6.483333,false
merthyr tydfil,麥瑟提維,GB,51.750000,-3.383333,false
mertola,麥托拉,PT,37.650000,-7.666667,false
merton,麥頓,GB,52.550000,0.816667,false
mertzon,麥特松,US,31.283333,-100.816667,false
meru,美魯,KE,0.050000,37.650000,false
merume mts.,美魯美山脈,,5.800000,-60.100000,true
merweville,麥威維,ZA,-32.666667,21.516667,false
merzifon,麥吉豐,TR,40.866667,35.466667,false
merzig,美爾吉錫,DE,49.450000,6.633333,false
mesa,美沙,US,33.416667,-111.850000,false
mesabi ra.,麥沙比嶺,US,47.650000,-93.766667,false
mesagne,美沙涅,IT,40.566667,17.800000,false
mesara,美沙拉灣,GR,35.000000,24.666667,true
mesas,美沙斯山,MX,17.000000,-99.733333,true
meselefors,美瑟勒弗斯,SE,64.450000,16.800000,false
mesellemiya,美瑟列米雅,SD,15.283333,33.250000,false
mesmiye,麥斯米耶,SY,33.133333,36.400000,false
mesocco,美索科,CH,46.383333,9.233333,false
mesola,美索拉,IT,44.916667,12.250000,false
mesolongion,邁索隆吉,GR,38.366667,21.433333,false
mesopotamia,美索不達米亞,IQ,33.000000,44.000000,false
mesquite,美斯基特,US,32.833333,-96.683333,false
messampleu,美珊普勒,CI,7.166667,-8.216667,false
messancy,美珊西,BE,49.600000,5.816667,false
messina,美西納,IT,38.183333,15.566667,false
messina,美西納海峽,IT,38.250000,15.583333,true
messini,美西尼遺跡,GR,37.183333,21.916667,false
messiniakos kolpos,美西尼灣,GR,36.750000,22.166667,true
mesta,美斯塔,BG,41.750000,23.683333,false
mesudiye,美蘇迪耶,TR,40.466667,37.766667,false
meta,美塔河,,6.200000,-67.466667,true
metabetchouan,美塔貝蘇安,CA,48.433333,-71.866667,false
metal,美塔山,DZ,21.816667,8.366667,true
metan,美坦,AR,-25.500000,-64.966667,false
metapan,美塔潘,SV,14.333333,-89.450000,false
metarica,美塔利卡,MZ,-14.933333,39.216667,false
metema,美田馬,ET,12.966667,36.200000,false
metepec,美特佩克,MX,19.250000,-99.600000,false
methana,梅瑟納,GR,37.583333,23.383333,false
methanon,梅瑟農半島,GR,37.600000,23.366667,true
methil,美夕爾,GB,56.166667,-3.016667,false
methoni,美索尼,GR,40.450000,22.583333,false
methuen,美孫,US,42.766667,-71.166667,false
methven,美斯文,NZ,-43.633333,171.650000,false
metileo,美提略,AR,-35.766667,-63.950000,false
metinic i.,美提尼克島,US,43.883333,-69.133333,true
metis beach,米提斯比奇,CA,48.666667,-67.983333,false
metis l.,米提斯湖,CA,48.250000,-67.750000,true
metkovic,美特科維奇,HR,43.050000,17.650000,false
metlakatla,美特拉卡特拉,US,55.133333,-131.500000,false
metlika,美特利卡,SI,45.650000,15.316667,false
metlili,美特利里,DZ,33.933333,2.900000,false
metohija,美托希雅,HR,42.833333,17.633333,false
metropolis,美特羅波利斯,US,37.150000,-88.600000,false
metropolitan,美特羅波利坦,US,46.000000,-87.900000,false
metropolitana de santiago,聖地牙哥首都政區,CL,-33.500000,-70.500000,false
metsovon,美措逢,GR,39.766667,21.183333,false
mettendorf,美田道夫,DE,49.950000,6.333333,false
metter,美特,US,32.416667,-82.083333,false
mettet,美提特,BE,50.316667,4.650000,false
mettlen,美特連,CH,47.533333,9.116667,false
mettmann,美特曼,DE,51.250000,6.966667,false
mettray,美帖,FR,47.450000,0.650000,false
metuchen,美塔辰,US,40.566667,-74.383333,false
metulla,美土拉,IL,33.283333,35.566667,false
metundo,美屯多島,MZ,-11.166667,40.683333,true
metz,梅茲,FR,49.116667,6.183333,false
metztitlan,美次提特蘭,MX,20.600000,-98.750000,false
meudon,默敦,FR,48.816667,2.233333,false
meulebeke,默勒貝克,BE,50.950000,3.283333,false
meules,默勒角,CA,47.383333,-61.866667,true
meurthe,莫特河,FR,48.783333,6.150000,true
meuse,默茲嶺,FR,49.166667,5.500000,false
meuselwitz,莫伊瑟威次,DE,51.133333,12.866667,false
mexborough,梅克斯伯勒,GB,53.483333,-1.266667,false
mexcala,麥斯卡拉,MX,17.933333,-99.616667,false
mexia,墨黑亞,US,31.733333,-96.550000,false
mexiana,麥西亞納島,BR,-0.033333,-49.583333,true
mexicali,墨西卡力,MX,32.650000,-115.466667,false
mexico,墨西哥,US,39.200000,-91.883333,false
mexico,墨西哥州,MX,19.333333,-99.500000,false
mexico,墨西哥灣,,22.166667,-95.866667,true
mexico city,墨西哥市,MX,19.416667,-99.216667,false
mexico hat,墨西哥哈特,US,37.150000,-109.866667,false
mexticacan,墨斯提卡坎,MX,21.216667,-102.716667,false
meyeihida,麥葉希達井,,22.866667,-15.850000,false
meyersdale,麥耶斯代爾,US,39.833333,-79.050000,false
meygal,美加山,FR,45.066667,4.116667,true
meymac,美馬克,FR,45.533333,2.150000,false
meymeh,麥美,IR,33.450000,51.166667,false
meyo-centre,美約申特,CM,2.550000,11.033333,false
mezcalapa,美斯卡拉帕河,MX,17.500000,-93.500000,true
meze,美茲,FR,43.433333,3.600000,false
mezen,美珍,RU,65.833333,44.250000,false
meziara,麥吉亞拉,LB,34.333333,35.933333,false
mezidon,美吉頓,FR,49.066667,-0.066667,false
mezieres,美吉厄赫,FR,48.350000,2.433333,false
mezobereny,麥哲貝雷尼,HU,46.816667,21.033333,false
mezokovesd,麥哲科維什德,HU,47.816667,20.583333,false
mezotur,美哲圖爾,HU,47.000000,20.633333,false
mezquitic,美斯基提克河,MX,22.100000,-103.733333,true
mezzolombardo,美佐隆巴多,IT,46.216667,11.083333,false
me‘ona,麥歐納,IL,31.016667,35.266667,false
mgera,木格拉,TZ,-5.383333,37.533333,false
mhlatuze,母赫拉土哲河,ZA,-28.816667,32.033333,true
mholach,沃拉契丘,GB,56.750000,-4.300000,false
mhor,沃爾山,GB,56.066667,-5.033333,true
mhor,莫峰,GB,56.066667,-5.033333,false
mhow,木豪,IN,22.550000,75.766667,false
mi-saki,三崎,JP,32.500000,131.733333,false
miacatlan,密亞卡蘭,MX,18.766667,-99.366667,false
miagao,密亞高,PH,10.650000,122.233333,false
miajadas,密亞哈達斯,ES,39.150000,-5.916667,false
miajlar,密亞治拉,IN,26.250000,70.383333,false
miami,邁阿密,US,25.683333,-80.316667,false
miami,邁阿密,ZW,-16.666667,29.783333,false
miami beach,邁阿密比奇,US,25.783333,-80.216667,false
miami springs,邁阿密斯普陵,US,25.816667,-80.283333,false
miamisburg,邁阿密斯堡,US,39.666667,-84.283333,false
mian joy,緬喬伊,AF,32.500000,64.266667,false
mian kalat,緬卡拉特,PK,27.033333,65.533333,false
miandrivazo,密安德里瓦佐,MG,-19.516667,45.450000,false
mianeh,密安內,IR,34.083333,47.050000,false
miani,密安尼,PK,27.916667,68.866667,false
mianwali,緬瓦利,PK,32.566667,71.533333,false
miarinarivo,密亞里納里伏,MG,-18.950000,46.900000,false
miass,密亞斯河,RU,56.100000,64.500000,true
miastko,密亞斯特科,PL,54.000000,16.966667,false
mibu,壬生,JP,36.450000,139.800000,false
micaune,密考內,MZ,-18.366667,36.566667,false
micay,密開,CO,2.766667,-76.916667,false
michaichmon,密柴赤蒙,RU,64.216667,50.216667,false
michalovce,密克洛夫策,SK,48.750000,21.916667,false
michel,密契爾,CA,55.983333,-109.100000,false
michigan,密西根州,US,44.250000,-85.500000,false
michigan city,密西根市,US,35.000000,-89.250000,false
michigan l.,密西根湖,US,43.033333,-87.316667,true
michikamau l.,密西卡茂湖,CA,54.166667,-64.000000,true
michipicoten,密西匹科坦,CA,47.950000,-84.916667,false
michipicoten i.,密西匹科坦島,CA,47.750000,-85.750000,true
michoacan,密卻肯,MX,17.916667,-93.883333,false
michoacan,密卻肯州,MX,19.166667,-101.833333,false
michurin,密楚林,BG,42.166667,27.850000,false
michurinsk,密楚林斯克,RU,52.900000,40.483333,false
mickelson,密克爾孫,US,44.383333,-84.850000,false
miconge,密康傑,CG,-4.450000,12.883333,false
midas,密達斯,US,41.250000,-116.816667,false
midas canyon,密達斯峽谷,US,39.516667,-117.100000,false
middelburg,密德爾堡,NL,30.066667,-81.866667,false
middelburg,密德爾堡,ZA,-25.750000,29.466667,false
middle andaman,中安達曼島,IN,12.500000,92.833333,true
middle atlas,中亞特拉斯山脈,MA,33.500000,-4.500000,false
middle loup r.,中路普河,US,41.400000,-97.950000,true
middle mt.,密德峰,US,45.233333,-116.533333,true
middle r.,密德河,US,37.933333,-121.550000,true
middle river,密德里弗,CA,54.866667,-125.150000,true
middleburg,密德爾堡,US,30.066667,-81.866667,false
middleham,密德罕,GB,54.283333,-1.800000,false
middlemarch,密德馬赤,NZ,-45.516667,170.116667,false
middleport,密德波特,US,39.000000,-82.066667,false
middlesboro,密德斯波羅,US,36.600000,-83.750000,false
middlesbrough,密德斯布勒,GB,54.566667,-1.166667,false
middlesex,密德瑟斯,US,40.566667,-74.516667,false
middleton,密德頓,GB,53.550000,-2.200000,false
middleton,密德頓,IE,51.916667,-8.166667,false
middleton reef,密德頓礁,,-29.466667,159.116667,true
middletown,密德鎮,US,41.566667,-72.666667,false
middlewich,密德威治,GB,53.216667,-2.466667,false
midfield,密德非,US,28.933333,-96.200000,false
midi,米迪山脈,CH,46.166667,6.916667,false
midland,密德蘭,US,32.016667,-101.966667,false
midlands,密德蘭,GB,52.750000,-1.500000,false
midlothian,中洛錫安,GB,55.833333,-3.083333,false
midongy atsimo,南密敦吉,MG,-23.583333,47.016667,false
midvale,密德威爾,US,40.633333,-111.900000,false
midway is.,中途島,US,70.550000,-148.250000,true
midwest city,密德威斯特市,US,35.433333,-97.383333,false
midye,密德耶,TR,38.216667,39.083333,false
midzor,密卓爾山,,43.400000,22.683333,true
miecourt,密科特,CH,47.433333,7.183333,false
miedzychod,緬吉胡德,PL,52.600000,15.883333,false
miedzyrzecz,緬吉熱次,PL,52.450000,15.583333,false
mielec,梅列次,PL,50.283333,21.433333,false
mienga,民加,ZM,-14.266667,22.000000,false
miercurea-ciuc,密耶古雷秋克,RO,46.350000,25.800000,false
mieres,密耶雷斯,ES,43.250000,-5.766667,false
mifflintown,密夫林鎮,US,40.550000,-77.416667,false
mifune,御船,JP,32.733333,130.850000,false
migdal gad,密格達加德,IL,31.666667,34.583333,false
migdol,密格多,ZA,-26.900000,25.450000,false
mihama,御濱,JP,33.833333,136.016667,false
mihama,美濱,JP,34.783333,136.883333,false
mihara,三原,JP,34.450000,133.000000,false
mihara-yama,三原山,JP,34.716667,139.383333,true
miharu,三春,JP,37.433333,140.500000,false
miho no matsubara,三保松原,JP,35.000000,138.516667,false
miho-saki,三保半島,JP,35.000000,138.516667,true
mihonoseki,美保關,JP,35.566667,133.316667,false
mijares,密哈勒斯河,ES,39.916667,-0.016667,true
mijertinia,密哲提尼亞,SO,10.000000,50.000000,false
mijo,彌助,KR,34.716667,128.050000,false
mikasa,三笠,JP,43.233333,142.000000,false
mikata,三方,JP,35.600000,135.966667,false
mikata,美方,JP,35.533333,134.550000,false
mikata-hara,三方原,JP,34.783333,137.733333,false
mikata-ko,三方湖,JP,35.566667,135.883333,true
mikawa,三川,JP,38.800000,139.850000,false
mikeno,密開諾火山,CD,-1.466667,29.416667,true
mikhaylovgrad,密海洛夫格勒,BG,43.416667,23.233333,false
mikhaylovka,密海洛夫卡,RU,50.066667,43.233333,false
miki,三木,JP,34.233333,134.133333,false
mikindani,密金達尼,TZ,-10.283333,40.116667,false
mikkabi,三日,JP,34.800000,137.550000,false
mikkeli,密克里,FI,61.683333,27.250000,false
mikolow,密科烏夫,PL,50.166667,18.900000,false
mikomoto-jima,神子元島,JP,34.566667,138.950000,true
mikonos,密科諾斯,GR,37.450000,25.333333,false
mikonos,密科諾斯島,GR,37.450000,25.383333,true
mikuni-yama,三國山,JP,35.983333,138.716667,true
mikura-jima,御藏島,JP,33.866667,139.600000,true
mila,密拉,DZ,36.450000,6.266667,false
milaca,密拉卡,US,45.766667,-93.666667,false
milagres,密拉格雷斯,BR,-7.283333,-38.950000,false
milan,密蘭,US,41.450000,-90.566667,false
milan,米蘭,IT,45.466667,9.200000,false
milando,密蘭多,AO,-8.816667,17.550000,false
milang,密朗,AU,-35.416667,138.966667,false
milanville,密蘭維,US,41.666667,-75.050000,false
milas,密拉斯,TR,37.316667,27.783333,false
milazzo,密拉卓,IT,38.216667,15.233333,false
milbank,密爾班,US,45.233333,-96.633333,false
milburg,密爾堡,US,42.116667,-86.350000,false
mildenhall,麥登荷,GB,51.416667,-1.700000,false
mildred,密爾德勒,US,38.016667,-95.166667,false
mildura,密杜拉,AU,-34.200000,142.150000,false
mileai,密雷艾,GR,39.333333,23.150000,false
miles,邁爾斯,AU,-26.666667,150.200000,false
miles city,邁爾斯城,US,46.433333,-105.783333,false
milford,密爾福,GB,51.166667,-0.666667,false
milford,密爾福,US,41.216667,-73.083333,false
milford haven,密爾福港,GB,51.716667,-5.033333,false
milford sd.,密爾福峽灣,NZ,-44.583333,167.783333,true
milhau,密羅,FR,43.783333,4.316667,false
mili atoll,密里環礁,MH,6.133333,171.916667,true
miliana,密里亞納,DZ,36.300000,2.216667,false
milk r.,密爾克河,US,48.050000,-106.316667,true
milkan,密爾坎,RU,54.200000,133.933333,false
mill,密爾,NL,51.683333,5.783333,false
mill i.,密爾島,,-65.500000,100.666667,true
mill i.,密爾島,CA,63.950000,-78.000000,true
mill valley,密爾維利,US,37.900000,-122.566667,true
millard,密拉德,US,40.100000,-92.566667,false
millau,密佑,FR,44.100000,3.083333,false
millbridge,密爾布里治,CA,44.683333,-77.600000,false
millbrook,密爾布魯克,US,32.500000,-86.383333,false
mille lacs l.,密爾湖,US,46.233333,-93.650000,true
millen,密連,US,32.800000,-81.950000,false
miller,密勒,US,44.616667,-99.000000,false
millerovo,密勒羅伏,RU,48.916667,40.400000,false
millers flat,密勒斯夫拉特,NZ,-45.666667,169.416667,false
millersburg,密勒斯堡,US,40.550000,-81.933333,false
millersville,密勒斯維,US,40.000000,-76.350000,false
millerton,密勒頓,US,40.866667,-93.300000,false
millett,密列特,US,33.100000,-81.533333,false
millevaches,密勒瓦榭,FR,45.650000,2.100000,false
millicent,密利申,AU,-37.600000,140.350000,false
milligan,密利幹,US,30.750000,-86.633333,false
millinocket,密利諾克,US,45.683333,-68.733333,false
millis,密利斯,US,42.166667,-71.350000,false
millom,密隆,GB,54.200000,-3.266667,false
millport,密爾波特,GB,55.750000,-4.950000,false
millridge,密爾里治,US,33.916667,-84.466667,false
millstadt,密爾斯塔特,US,38.483333,-90.116667,false
millston,密爾斯頓,US,44.216667,-90.666667,false
millstone,密爾斯通,US,37.166667,-82.750000,false
millstream,密爾斯垂母,CA,48.050000,-67.083333,false
millville,密爾維,US,39.383333,-75.033333,false
milne b.,密爾恩灣,PG,-10.383333,150.516667,true
milnor,密爾諾,US,46.283333,-97.450000,false
milnrow,密爾羅,GB,53.600000,-2.100000,false
milo,邁洛,US,45.250000,-68.983333,false
miloli‘i,密羅利伊,US,19.166667,-155.916667,false
milos,米洛斯島,GR,36.683333,24.450000,true
milparinka,密帕林卡,AU,-29.733333,141.883333,false
milton,密爾頓,CA,43.516667,-79.883333,false
milton,密爾頓,NZ,-46.116667,169.983333,false
milton,密爾頓,US,42.250000,-71.066667,false
miltou,密爾圖,TD,10.233333,17.433333,false
milwaukee,密爾瓦基,US,43.033333,-87.916667,false
mimico,密米科,CA,43.600000,-79.500000,false
mimika,密米卡,ID,-4.700000,136.466667,false
mimizan,密米占,FR,44.200000,-1.233333,false
mimmaya,三廄,JP,41.200000,140.433333,false
mimongo,密蒙哥,GA,-1.183333,11.600000,false
mina,密納,US,38.383333,-118.133333,false
mina saud,沙烏德港,KW,28.733333,48.366667,false
minab,密納布,IR,27.150000,57.083333,false
minabe,南部,JP,33.833333,135.350000,false
minae,美內,KR,37.350000,127.100000,false
minakuchi,水口,JP,34.966667,136.166667,false
minam,密南,US,45.616667,-117.716667,false
minamata,水俣,JP,32.166667,130.466667,false
minami,美波,JP,33.750000,134.516667,false
minamiashigara,南足柄,JP,35.316667,139.066667,false
minamifurano,南富良野,JP,43.166667,142.566667,false
minano,皆野,JP,36.083333,139.083333,false
minaq,米納克,SY,36.533333,37.050000,false
minas,密納斯,UY,-34.366667,-55.233333,false
minas de oro,密納斯歐羅,HN,14.800000,-87.350000,false
minas de riotinto,密納斯略廷托,ES,37.700000,-6.583333,false
minas gerais,密納斯吉拉斯州,BR,-18.000000,-44.000000,false
minas novas,新密納斯,BR,-17.250000,-42.600000,false
minas-cue,密納斯奎,PY,-22.066667,-59.566667,false
minatare,密納塔里,US,41.833333,-103.500000,false
minatitlan,密納提特蘭,MX,19.366667,-104.066667,false
minbu,敏巫,MM,20.183333,94.883333,false
minch,民赤海峽,GB,57.750000,-6.500000,true
minch moor,民赤木爾山,GB,55.583333,-3.016667,true
minchinmavida,民欽馬維達火山,CL,-42.816667,-72.466667,true
mincol,民喬爾山,SK,49.516667,19.283333,true
mindanao,民答那峨島,PH,8.000000,125.000000,true
mindarie,民達里,AU,-34.816667,140.216667,false
mindelo,民德洛,CV,16.883333,-25.000000,false
minden,民登,DE,52.283333,8.916667,false
minden,民登,US,32.566667,-93.366667,false
mindoro,民都洛島,PH,12.933333,121.100000,true
mindra,民德拉山,RO,45.333333,23.533333,true
mine,美禰,JP,34.216667,131.250000,false
mine centre,麥恩申特,CA,48.766667,-92.616667,false
mine-yama,峰山,JP,33.683333,135.833333,true
mineo,米內歐,IT,37.266667,14.700000,false
mineola,米尼歐拉,US,40.766667,-73.633333,false
mineral,民納拉,US,40.366667,-121.583333,false
mineral del chico,米內拉爾奇可,MX,20.216667,-98.733333,false
mineral pt.,民納拉角,US,41.500000,-111.666667,true
mineral wells,民納拉威爾,US,32.866667,-98.083333,false
mineralier port,民納拉利港,MR,20.833333,-17.033333,false
minervino murge,米內爾維諾木杰,IT,41.083333,16.083333,false
minga,明加,CD,-11.133333,27.950000,false
mingan,明幹群島,CA,50.200000,-63.500000,true
mingary,明加立,AU,-32.133333,140.733333,false
mingenew,明吉紐,AU,-29.183333,115.433333,false
mingin,明京,MM,22.883333,94.500000,false
minglanilla,明拉尼雅,ES,39.533333,-1.600000,false
mingo,明哥,US,41.766667,-93.283333,false
mingoyo,明哥約,TZ,-10.100000,39.633333,false
minhla,敏拉,MM,21.633333,95.316667,false
minicoy i.,米尼科伊島,IN,8.283333,73.033333,true
ministikwan l.,米尼斯提克萬湖,CA,54.016667,-109.650000,true
minkebe,曼蓋貝,GA,1.750000,12.850000,false
minna,民納,NG,9.616667,6.550000,false
minneapolis,明尼亞波利斯,US,44.916667,-93.300000,false
minnedosa,民內多沙,CA,50.250000,-99.833333,false
minnehaha,民尼哈哈,US,45.683333,-122.666667,false
minnesota,明尼蘇達州,US,47.150000,-92.733333,false
minnesota r.,明尼蘇達河,US,44.933333,-93.183333,true
minnetonka,明尼通卡,US,44.950000,-93.450000,false
minnewaukan,明尼沃坎,US,48.066667,-99.250000,false
minnipa,民尼帕,AU,-32.850000,135.150000,false
mino,米紐,ES,43.350000,-8.200000,false
mino,米紐河,,41.866667,-8.850000,true
mino,美濃,JP,35.583333,136.900000,false
minobu,身延,JP,35.416667,138.466667,false
