longitude,latitude,country,admin_1,admin_2,admin_3,admin_4
140.32815,37.55188,日本,福岛县,Otama,"",""
141.00006,38.4343,日本,宫城县,大鄉町,"",Nakamura
140.34072,35.19641,日本,千叶县,御宿町,"",""
140.94853,37.40114,日本,福岛县,Okuma,"",""
142.15783,26.63949,日本,"",东京都/東京都,"",Shizukasawa
140.00212,40.00153,日本,秋田县,大潟村,"",字中野
142.21252,27.05913,日本,"",东京都/東京都,"",北袋沢
142.20703,27.05668,日本,"",东京都/東京都,"",北袋沢
141.71667,39.06667,日本,岩手县,大船渡市,"",上山
140.55446,36.29735,日本,茨城县,大洗町,"",山場平
140.02353,38.42493,日本,山形县,西川町,"",大字月岡
140.09357,37.16592,日本,福岛县,西鄉村,"",""
140.49543,37.58402,日本,福岛县,二本松市,"",""
140.09254,37.04289,日本,栃木縣,Nasu,"",""
140.35757,35.81547,日本,千叶县,成田市,"",""
140.03418,35.68091,日本,千叶县,習志野市,"",""
140.15609,38.10319,日本,山形县,南陽市,"",金山
140.47943,36.46934,日本,茨城县,那珂市,"",""
140.21339,35.44589,日本,千叶县,長柄町,"",""
140,38.16667,日本,山形县,長井市,"",勧進代
140.31738,35.35847,日本,千叶县,睦澤町,"",Shimonogo
140.33518,38.51671,日本,山形县,村山市,"",""
140.73013,38.12721,日本,宫城县,村田町,"",""
141.26915,39.74546,日本,岩手县,盛岡市,"",""
140.05,36.45,日本,栃木縣,真岡市,"",""
140.52688,38.76823,日本,山形县,最上町,"",""
140.30163,35.44981,日本,千叶县,茂原市,"",""
141.74592,39.59486,日本,岩手县,宮古市,"",""
140.92624,38.44938,日本,宫城县,大和町,"",Matsusakadaira 8-chome
140.43559,36.37053,日本,茨城县,水戶市,"",""
140.49643,37.44092,日本,福岛县,Miharu,"",""
141.07597,38.40342,日本,宫城县,松島町,"",Nemawari
140.10991,36.46033,日本,栃木縣,Mashiko,"",""
140.75488,37.87173,日本,宫城县,丸森町,"",字蕨平
140.24364,38.95607,日本,山形县,真室川町,"",""
141.43948,40.00666,日本,岩手县,葛卷町,"",""
140.94034,38.80895,日本,宫城县,栗原市,"",""
140.55114,37.88875,日本,福岛县,Kunimi,"",""
140.29507,37.41277,日本,福岛县,Koriyama,"",""
140.50587,37.85886,日本,福岛县,Koori,"",""
140.04849,37.68979,日本,福岛县,北鹽原村,"",""
141.00795,39.30765,日本,岩手县,北上市,"",""
140.68736,36.83987,日本,茨城县,北茨城市,"",""
141.55711,38.91377,日本,宫城县,氣仙沼市,"",古町
140.62834,37.64377,日本,福岛县,Kawamata,"",""
140.3,35.88333,日本,茨城县,Kawachi,"",""
139.99386,35.86017,日本,千叶县,柏市,"",""
140.62236,35.99995,日本,茨城县,鹿嶋市,"",Tanobe
140.26935,36.35651,日本,茨城县,笠間市,"",""
141.63333,38.91667,日本,宫城县,氣仙沼市,"",唐桑町石浜
140.1,35.1,日本,千叶县,Isomura,"",""
140.71171,35.85126,日本,茨城县,神栖市,"",""
140.33333,38.13333,日本,山形县,上山市,"",下生居
141.79854,39.28748,日本,岩手县,釜石市,"",""
139.99883,35.77289,日本,千叶县,鎌谷市,"",初富本町二丁目
140.30101,38.43017,日本,山形县,河北町,"",谷地所岡一丁目
140.29511,37.1586,日本,福岛县,Izumizaki,"",""
141.26602,39.95336,日本,岩手县,岩手町,"",Ekarinai
141.35,39.6,日本,岩手县,盛岡市,"",砂子沢
140.88333,38.11667,日本,宫城县,名取市,"",堀内
140.83333,37.08333,日本,福岛县,Iwaki,"",""
141.37226,38.47918,日本,宫城县,石卷市,"",水沼
140.14098,35.81207,日本,千叶县,印西市,"",鹿黒南四丁目
140.156,37.59451,日本,福岛县,猪苗代町,"",""
140.74834,37.67816,日本,福岛县,飯舘村,"",""
140.10431,36.55901,日本,栃木縣,Ichikai,"",""
140.13725,35.42484,日本,千叶县,市原市,"",上原
140.4341,36.28046,日本,茨城县,Ibaraki,"",""
140.31667,36.3,日本,茨城县,笠間市,"",""
140.61876,36.62492,日本,茨城县,日立市,"",宮田町
140.50536,36.64836,日本,茨城县,常陸太田市,"",河内西町
141.08333,38.98333,日本,岩手县,平泉町,"",""
141.16751,39.44187,日本,岩手县,花卷市,"",石鳥谷町東中島
142.15412,26.66851,日本,"",东京都/東京都,"",Igumadani
140.04058,36.55199,日本,栃木縣,Haga,"",""
140.20385,39.92674,日本,秋田县,五城目町,"",馬場目坊井地
140.36667,38.7,日本,山形县,舟形町,"",""
140.38849,37.78643,日本,福岛县,福島市,"",""
140.22199,37.38158,日本,福岛县,郡山市,"",""
140.51667,37.81667,日本,福岛县,伊達市,"",""
140.34562,36.798,日本,茨城县,大子町,"",""
140.77552,35.74303,日本,千叶县,銚子市,"",""
140.24301,35.37519,日本,千叶县,Chonan,"",""
140.12333,35.60506,日本,千叶县,千葉市,Chuo,Ichibacho
140.00933,37.5784,日本,福岛县,磐梯町,"",大字大谷
140.65549,35.73443,日本,千叶县,旭市,"",""
140.06537,38.28047,日本,山形县,朝日町,"",""
140.22525,36.01382,日本,茨城县,阿見町,"",大字若栗
140.23207,39.71043,日本,秋田县,秋田市,"",""
140.4,39.75,日本,秋田县,秋田市,"",""
140.0651,35.86947,日本,千叶县,我孫子,"",""
142.21407,27.06899,日本,"",东京都/東京都,"",長谷
143.64333,44.12098,日本,北海道,湧別町,"",""
142.11065,43.04336,日本,北海道,夕張市,"",""
140.5965,40.99503,日本,青森县,蓬田村,"",""
140.75,43.18333,日本,北海道,餘市町,"",""
140.20049,42.18993,日本,北海道,八雲町,"",""
141.41111,44.43583,日本,北海道,羽幌町,"",Yagishiri
142.37442,44.01053,日本,北海道,和寒町,"",Sanwa
141.82831,45.33243,日本,北海道,稚內市,"",蒲岡
142.03878,43.49366,日本,北海道,歌志內市,"",""
141.78916,43.43857,日本,北海道,浦臼町,"",""
140.4214,40.75639,日本,青森县,鶴田町,"",Kizutsu
144.29551,43.25025,日本,北海道,鶴居村,"",""
144.00289,43.60753,日本,北海道,津別町,"",""
140.65284,42.64433,日本,北海道,豐浦町,"",""
143.48639,42.74164,日本,北海道,豐頃町,"",""
141.05794,40.56736,日本,青森县,十和田市,"",""
141.57948,42.68226,日本,北海道,苫小牧市,"",高丘
141.23473,40.79552,日本,青森县,東北町,"",保戸沢道橋ノ上
141.31602,44.42508,日本,北海道,羽幌町,"",Teuri
143.0125,44.1035,日本,北海道,瀧上町,"",""
141.94988,43.60837,日本,北海道,瀧川市,"",江部乙町東十丁目
143.16755,42.51129,日本,北海道,大樹町,"",""
141.93274,43.50328,日本,北海道,砂川市,"",晴見三条北十丁目
141.03333,42.56667,日本,北海道,壯瞥町,"",""
141.61491,43.22436,日本,北海道,新篠津村,"",""
142.71666,44.31357,日本,北海道,下川町,"",""
143.03473,43.2145,日本,北海道,鹿追町,"",北瓜幕
143.26143,43.16539,日本,北海道,士幌町,"",字士幌東一線
141.07878,40.73159,日本,青森县,七戶町,"",倉岡
142.54054,44.11522,日本,北海道,士別市,"",""
144.97096,43.73795,日本,北海道,標津町,"",""
144.92109,43.97722,日本,北海道,斜里町,"",""
143.78423,44.02428,日本,北海道,佐呂間町,"",Saiwai-cho
141.17557,40.37707,日本,青森县,三戶町,"",""
143.05679,42.15791,日本,北海道,樣似町,"",""
140.85517,41.35271,日本,青森县,佐井村,"",""
141.75567,43.8856,日本,北海道,留萌市,"",""
141.33106,40.95686,日本,青森县,六所村,"",""
143.68762,43.51236,日本,北海道,陸別町,"",""
141.02568,45.37518,日本,北海道,禮文町,"",Kafukamura
145.14376,44.0391,日本,北海道,羅臼町,"",""
140.55141,40.48407,日本,青森县,大鰐町,"",Hayaseno
143.20536,43.04257,日本,北海道,音更町,"",""
140.18323,42.02211,日本,北海道,乙部町,"",""
141.02572,43.15628,日本,北海道,小樽市,"",Boyodai 3-chome
140.31187,42.5211,日本,北海道,長萬部町,"",""
142.83209,44.5365,日本,北海道,雄武町,"",""
140.92758,41.47624,日本,青森县,大間町,"",""
143.09135,44.39684,日本,北海道,興部町,"",""
140.55,40.3,日本,秋田县,大館市,"",字松館
141.83964,44.0585,日本,北海道,小平町,"",""
143.03061,42.75736,日本,北海道,帶廣市,"",広野町基線
140.14486,40.20289,日本,秋田县,能代市,"",字大台野
141.79516,40.06877,日本,岩手县,野田村,"",Noda
141.07578,42.46565,日本,北海道,登別市,"",""
140.23704,40.51086,日本,青森县,西目屋村,"",Kawaratai
140.67418,42.77978,日本,北海道,新雪谷町,"",Miyata
141.19576,40.23798,日本,岩手县,二戶市,"",""
142.48309,42.54476,日本,北海道,新冠町,"",太陽
145.61667,43.33333,日本,北海道,根室市,"",明治町三丁目
140.70027,41.94877,日本,北海道,七飯町,"",""
141.34704,40.42221,日本,青森县,南部町,"",Shimonakui
141.03327,41.2909,日本,青森县,陸奧市,"",""
140.98845,42.36659,日本,北海道,室蘭市,"",Kohokucho 2-chome
140.56228,42.07001,日本,北海道,森町,"",Morikawacho
142.56114,43.16697,日本,北海道,南富良野町,"",""
140.06507,41.51501,日本,北海道,松前町,"",""
141.53578,43.78811,日本,北海道,增毛町,"",""
140.77958,42.91366,日本,北海道,倶知安町,"",北七条東十丁目
144.06647,43.1591,日本,北海道,釧路市,"",阿寒町知茶布
140.70467,40.61709,日本,青森县,黑石市,"",大字南中野
143.73222,43.70097,日本,北海道,訓子府町,"",Kyosei
141.65918,40.14364,日本,岩手县,久慈市,"",""
144.59976,43.733,日本,北海道,清里町,"",""
143.7152,43.8516,日本,北海道,北見市,"",""
141.00523,42.7982,日本,北海道,喜茂別町,"",""
140.8303,40.21035,日本,秋田县,鹿角市,"",Hanawa
143.19324,43.38512,日本,北海道,上士幌町,"",""
140.3186,39.96202,日本,秋田县,上小阿仁村,"",Yagisawa
142.9279,43.75097,日本,北海道,上川町,"",""
141.79744,43.18086,日本,北海道,岩見澤市,"",緑が丘
140.48112,40.71551,日本,青森县,板柳町,"",Gokigata
140.51626,41.16025,日本,青森县,今别町,"",""
143.46369,42.98929,日本,北海道,池田町,"",""
141.95222,45.00143,日本,北海道,幌延町,"",""
142.15443,44.23085,日本,北海道,幌加內町,"",Omagari
143.55332,43.16312,日本,北海道,本別町,"",美里別
141.3466,43.06451,日本,北海道,札幌市,Chuo Ward,Kita 3jo nishi 6
142.93467,43.43197,日本,北海道,新得町,"",""
140.3846,40.60512,日本,青森县,弘前市,"",""
143.21007,42.32775,日本,北海道,廣尾町,"",""
140.95624,40.90769,日本,青森县,平內町,"",""
142.68492,43.67286,日本,北海道,東川町,"",""
142.49092,43.67421,日本,北海道,東神樂町,"",南四線
141.35196,41.27831,日本,青森县,東通村,"",Sunagomata
141.58423,40.43045,日本,青森县,階上町,"",Toyabe
142.30833,45.07578,日本,北海道,濱頓別町,"",""
145.08899,43.15735,日本,北海道,濱中町,"",Hamanaka Sakura Nishi
140.92597,41.83754,日本,北海道,函館市,"",""
141.48125,40.47389,日本,青森县,八戶市,"",東白山台四丁目
141.8832,44.33555,日本,北海道,羽幌町,"",""
140.46998,40.91657,日本,青森县,五所川原市,"",Kanagicho
141.29673,40.50816,日本,青森县,五戶町,"",塚無岱
140.60966,43.188,日本,北海道,古平町,"",""
142.47349,43.28182,日本,北海道,富良野市,"",""
140.24965,41.52556,日本,北海道,福岛町,"",""
142.09923,43.79334,日本,北海道,深川市,"",Yunai
142.54288,44.77445,日本,北海道,枝幸町,"",""
140.17735,41.88574,日本,北海道,江差町,"",""
143.22167,42.0719,日本,北海道,襟裳町,"",""
141.56667,42.88333,日本,北海道,惠庭市,"",Bunkyocho 4-chome
143.31115,43.90721,日本,北海道,遠輕町,"",""
141.54391,43.10729,日本,北海道,江別市,"",Ichibancho
140.89142,42.49337,日本,北海道,伊達市,"",Inuicho
141.50951,42.80048,日本,北海道,千歲市,"",""
141.95909,43.77481,日本,北海道,秩父別町,"",5-jo
142.36109,42.7032,日本,北海道,平取町,"",""
144.13278,43.75462,日本,北海道,美幌町,"",""
141.88184,43.33805,日本,北海道,美唄市,"",東七条北七丁目
145.01715,43.39214,日本,北海道,別海町,"",""
141.95146,42.7352,日本,北海道,厚真町,"",""
143.58674,43.37479,日本,北海道,足寄町,"",""
142.20161,43.42542,日本,北海道,蘆別市,"",""
142.36473,43.77066,日本,北海道,旭川市,Miyamae,六条通九丁目
140.75423,40.77001,日本,青森县,青森市,"",Goshizawa
140.82827,40.7831,日本,青森县,青森市,"",Sawayama
142.06281,43.5679,日本,北海道,赤平市,"",東豊里町
140.18676,40.65147,日本,青森县,鰺沢町,"",""
142.63553,43.943,日本,北海道,愛別町,"",""
144.21051,43.98565,日本,北海道,網走市,"",""
139.78583,33.115,日本,"",东京都/東京都,"",川ノ平
136.54627,34.87356,日本,三重县,鈴鹿市,"",西条九丁目
139.72007,35.73139,日本,"",豐島區,"",Higashi-Ikebukuro 3-chome
132.58404,32.96201,日本,爱媛县,爱南町,"",Johen-ko
132.87234,33.79099,日本,爱媛县,東溫市,"",""
132.90165,33.6555,日本,爱媛县,久万高原町,"",久万
137.59535,35.57699,日本,长野县,南木曾町,"",Tsumago
137.56745,35.5265,日本,岐阜县,中津川市,"",Magome
136.1792,35.1089,日本,滋贺县,東近江市,"",""
139.97539,35.9514,日本,茨城县,守谷市,"",""
135.76007,34.74554,日本,京都府,精華町,"",""
131.73157,33.56543,日本,大分县,国东市,"",Kunisakimachi-Tabuka
137.69028,35.08963,日本,爱知县,東榮町,"",Nakashitara
137.73905,35.17136,日本,爱知县,豐根村,"",""
136.9551,34.96844,日本,愛知县,Higashiura,"",""
136.78494,35.13028,日本,愛知县,Kanie,"",""
136.80761,35.06764,日本,爱知县,飛島村,"",Shinmasanari 8-chome
136.92164,34.72804,日本,爱知县,美濱町,"",""
136.90634,34.84366,日本,愛知县,武豐町,"",""
136.91045,34.93579,日本,愛知县,Agui,"",""
136.9126,35.36165,日本,愛知县,扶桑,"",""
136.84771,35.21325,日本,愛知县,清須市,"",""
136.69478,35.17234,日本,爱知县,愛西市,"",Shin-Uemonshindencho
136.86885,35.27927,日本,爱知县,岩倉市,"",Sakaemachi 2-chome
136.87293,35.2464,日本,愛知县,名古屋市,"",""
136.9949,34.93337,日本,愛知县,高濱市,"",""
137.40714,34.7405,日本,愛知县,豐橋市,"",""
134.85858,34.34533,日本,兵库县,洲本市,"",""
135.05822,34.83553,日本,兵库县,三木市,"",""
134.95129,34.8575,日本,兵库县,Ono,"",""
135.2166,34.95506,日本,兵库县/兵庫縣,三田市,"",Kitaura
134.85359,34.92476,日本,兵库县,加西市,"",""
135.23087,35.07523,日本,兵库县,篠山市,"",""
135.04972,35.17715,日本,兵库县,丹波市,"",""
134.76465,34.2753,日本,兵库县,南淡路市,"",""
134.82527,35.26249,日本,兵库县/兵庫縣,朝來市,"",Yamauchi
134.91331,34.49749,日本,兵库县,淡路市,"",""
134.54337,35.15466,日本,兵库县/兵庫縣,宍粟市,波賀町,Hagacho-Yasuga
135.02134,34.92714,日本,兵库县,加東市,"",""
134.48423,35.5602,日本,兵库县,Shin-onsen,"",""
134.5891,35.52452,日本,兵库县/兵庫縣,香美町,"",""
134.3707,35.02283,日本,兵库县/兵庫縣,佐用町,"",Yokosaka
134.35016,34.88768,日本,兵库县,Kamigori,"",""
134.7675,35.11149,日本,兵库县/兵庫縣,神河町,"",Oyama
134.90482,35.08446,日本,兵库县/兵庫縣,多可町,"",Nakaku-Monzen
134.78156,35.01526,日本,兵库县/兵庫縣,市川町,"",Obata
134.74863,34.95309,日本,兵库县/兵庫縣,福崎町,"",Fukusaki-shin
135.35028,34.94823,日本,兵库县/兵庫縣,猪名川町,"",Komoo
132.6777,34.70248,日本,广岛县,安藝高田市,"",""
133.06769,34.94831,日本,广岛县,莊原市,"",""
132.58969,34.3474,日本,広島县,熊野,"",""
133.2604,34.75711,日本,广岛县,神石高原町,"",""
133.01609,34.6158,日本,广岛县,世羅町,"",""
132.25585,34.60536,日本,广岛县,安藝太田町,"",Jiryo
132.40152,34.70703,日本,广岛县,北廣島町,"",""
132.89166,34.24421,日本,广岛县,大崎上島町,"",Nakano
129.50221,28.34542,日本,鹿儿岛县,奄美市,"",""
130.38208,31.59929,日本,鹿儿岛县,日置市,"",""
130.28893,31.73281,日本,鹿儿岛县,市來串木野市,"",""
130.60104,32.05835,日本,鹿儿岛县,伊佐市,"",Okuchi-Kamimachi
130.78164,31.80558,日本,鹿儿岛县,霧島市,"",""
130.43677,31.34038,日本,鹿儿岛县,南九州市,"",""
130.26961,31.38793,日本,鹿儿岛县,南萨摩市,"",""
130.25899,31.82376,日本,鹿儿岛县,薩摩川內市,"",""
130.9747,31.65615,日本,鹿儿岛县,曾於市,"",""
128.56576,27.36508,日本,鹿儿岛县,知名町,"",""
130.98865,31.38294,日本,鹿儿岛县,东串良町,"",""
129.97242,28.32293,日本,鹿儿岛县,喜界町,"",Takigawa
130.99137,31.26504,日本,鹿儿岛县,肝付町,"",""
130.85826,31.21687,日本,鹿儿岛县,锦江町,"",""
130.77376,31.1222,日本,鹿儿岛县,南大隅町,"",""
130.30197,30.7914,日本,鹿儿岛县,三岛村,"",""
130.16646,32.1862,日本,鹿儿岛县,长岛町,"",""
130.97227,31.44314,日本,鹿儿岛县,大崎町,"",""
129.58038,28.41009,日本,鹿儿岛县,龙乡町,"",Ura
129.30359,28.27354,日本,鹿儿岛县,宇检村,"",Yuwan
130.50139,30.34687,日本,鹿儿岛县,屋久岛町,"",""
130.72862,31.96884,日本,鹿儿岛县,涌水町,"",""
136.9143,36.4526,日本,富山縣,南砺市,"",""
137.30751,36.70523,日本,富山縣,舟橋村,"",Takenouchi
137.47446,36.66349,日本,富山縣,上市町,"",""
134.3335,34.21158,日本,香川县,东香川市,"",Nishiyama
133.96197,34.21158,日本,香川县,绫川町,"",Higashibun
133.8182,34.19592,日本,香川县,琴平町,"",""
133.82674,34.3098,日本,香川县,丸龜市,"",""
134.19684,34.50766,日本,香川县,土庄町,"",滝宮
134.29364,34.492,日本,香川县,小豆岛町,"",Kankakedori
129.88598,33.30409,日本,佐贺县,伊万里市,"",Wakidacho
130.35883,33.34446,日本,佐贺县,神埼市,"",Asahi
130.44558,33.3353,日本,佐贺县,三养基町,"",""
130.11491,33.21703,日本,佐贺县,大町町,"",大字大町
130.145,33.16652,日本,佐贺县,白石町,"",""
130.1493,32.99455,日本,佐贺县,太良町,"",""
130.01495,33.09558,日本,佐贺县,嬉野市,"",""
130.39653,33.36534,日本,佐贺县,吉野里町,"",""
135.48222,34.91383,日本,大阪府,Toyono,"",""
135.33682,34.37398,日本,大阪府,泉佐野市,"",""
135.54894,34.49645,日本,大阪府,堺市,"",""
135.29176,34.35164,日本,大阪府,泉南市,"",""
135.47276,34.78191,日本,大阪府,吹田市,"",""
133.52748,35.45562,日本,鸟取县,大山町,"",""
133.37921,35.44464,日本,鳥取縣,米子市,"",""
133.44099,35.33481,日本,鸟取县,伯耆町,"",Miyabara
133.77048,35.47621,日本,鳥取縣,Hokuei,"",""
133.52062,35.295,日本,鸟取县,江府町,"",Miyaichi
133.64006,35.45287,日本,鸟取县,琴浦町,"",国実
133.74577,35.3911,日本,鸟取县,倉吉市,"",Shitsu
133.34901,35.32245,日本,鸟取县,南部町,"",今長
134.43906,35.3252,日本,鸟取县,若櫻町,"",見内
134.31825,35.38286,日本,鸟取县,八頭町,"",Saitai
133.90776,35.47347,日本,鳥取縣,Yurihama,"",""
134.26196,35.25106,日本,鸟取县,智頭町,"",下毛谷
131.80458,34.51661,日本,岛根县,津和野町,"",Takimoto
131.8911,34.39836,日本,岛根县,Yoshika,"",""
132.49965,34.88001,日本,岛根县,邑南町,"",""
132.47658,34.99249,日本,岛根县,Kawamoto,"",""
132.59771,35.03287,日本,岛根县,美鄉町,"",石見
132.73326,35.06459,日本,岛根县,飯南町,"",""
133.03898,35.16265,日本,岛根县,奧出雲町,"",""
132.89478,35.24918,日本,岛根县,雲南市,"",Mitoyacho-Kamikumatani
133.19761,35.3357,日本,岛根县,安來市,"",""
133.03033,36.01346,日本,岛根县,知夫村,"",二夫
133.27836,36.25285,日本,岛根县,隱歧之島町,"",""
131.15417,34.03956,日本,山口县,山陽小野田市,"",""
131.5538,34.53672,日本,山口县,阿武町,"",""
131.82498,34.15136,日本,山口县,周南市,"",""
132.27933,33.92062,日本,山口县,周防大岛町,"",""
136.24631,35.16891,日本,滋賀县,愛莊町,"",Kitayagi
136.26398,35.01117,日本,滋贺县,Hino,"",""
136.37741,35.38457,日本,滋贺县,米原市,"",""
136.23117,35.19794,日本,滋賀县,豐鄉町,"",Hachime
133.47371,34.65033,日本,冈山县,井原市,"",""
133.70218,34.70269,日本,冈山县,總社市,"",Fukutani
133.449,35.01571,日本,冈山县,新見市,"",上市
134.14161,34.66539,日本,冈山县,瀨戶內市,"",""
134.01792,34.83767,日本,冈山县,赤磐市,"",Sakanabe
133.69358,35.13549,日本,冈山县,真庭市,"",Sugatani
133.59456,34.53607,日本,岡山縣,淺口市,"",""
133.55379,34.51541,日本,岡山縣,Satosho,"",""
134.13788,34.83869,日本,冈山县,和氣町,"",Kinokura
133.56042,35.20322,日本,冈山县,新莊村,"",滝ノ尻
133.9089,35.2061,日本,冈山县,鏡野町,"",布江
134.34095,35.1933,日本,冈山县,西粟倉村,"",猪之部
133.9383,34.98364,日本,冈山县,美咲町,"",国宗
133.74176,34.86512,日本,冈山县,吉備中央町,"",Tado
134.18452,35.13625,日本,冈山县,奈義町,"",上高円
132.73431,32.96138,日本,高知县,宿毛市,"",Ninomiya
132.85216,33.08159,日本,高知县,四万十市,"",""
133.78553,33.58945,日本,高知县,香南市,"",Kagamicho-Masanobu
133.85322,33.70816,日本,高知县,香美市,"",香北町猪野々
134.01254,33.43882,日本,高知县,田野町,"",今口
134.00757,33.48809,日本,高知县,安田町,"",Masahiro
134.11883,33.51741,日本,高知县,北川村,"",大字平鍋
134.08969,33.62277,日本,高知县,马路村,"",""
133.82718,33.54859,日本,高知县,芸西村,"",""
133.3121,33.68078,日本,高知县,伊野町,"",""
133.13085,33.58244,日本,高知县,仁淀川町,"",""
133.2737,33.49739,日本,高知县,佐川町,"",Hei
133.22188,33.54307,日本,高知县,越知町,"",Yokobatake-minami
132.92549,33.39567,日本,高知县,梼原町,"",Kawanishiji
133.35432,33.53896,日本,高知县,日高村,"",Hongo
133.08522,33.42318,日本,高知县,津野町,"",Funato
133.02039,33.23354,日本,高知县,四万十町,"",""
133.05946,33.08411,日本,高知县,黑潮町,"",""
133.53622,33.93538,日本,爱媛县,四国中央市,"",""
133.19305,34.25166,日本,爱媛县,上岛町,"",Yuge-Sashima
134.28354,34.03705,日本,德岛县,吉野川市,"",""
134.14333,34.01889,日本,德岛县,美马市,"",""
133.85184,33.93349,日本,德岛县,三好市,"",Ikedacho-Matsuo
134.48956,33.92859,日本,德岛县,胜浦町,"",Mitani
134.33713,33.97698,日本,德岛县,神山町,"",""
134.26294,33.80012,日本,德岛县,那贺町,"",Shiraishi
134.51189,33.753,日本,德岛县,美波町,"",Akamatsu
134.27319,33.64575,日本,德岛县,海阳町,"",Shimoouchi
134.40609,34.13076,日本,德岛县,上板町,"",""
134.05368,33.96246,日本,德岛县,剑町,"",赤松
133.91788,34.0356,日本,德岛县,東三好町,"",""
130.74167,33.41684,日本,福冈县,朝仓市,"",城
130.49804,33.77982,日本,福冈县,福津市,"",手光
130.74028,33.53663,日本,福冈县,嘉麻市,"",大隈町
130.4954,33.12369,日本,福冈县,三山市,"",""
130.61506,33.71559,日本,福冈县,宫若市,"",""
130.74592,33.75116,日本,福冈县,直方市,"",""
130.79325,33.31184,日本,福冈县,浮羽市,"",""
130.66263,33.84577,日本,福冈县,Onga,"",""
130.66284,33.89107,日本,福冈县,Ashiya,"",""
130.51671,33.66682,日本,福冈县,Hisayama,"",""
130.42207,33.46477,日本,福冈县,Nakagawa,"",""
130.54717,33.62456,日本,福冈县,篠栗町,"",""
130.4763,33.58756,日本,福冈县,福岡市,"",""
130.5187,33.59236,日本,福冈县,须惠町,"",大字上須惠
130.67963,33.57454,日本,福冈县,Keisen,"",""
130.84924,33.43709,日本,福冈县,东峰村,"",大字小石原鼓
130.57257,33.25213,日本,福冈县,Hirokawa,"",""
131.01571,33.60822,日本,福冈县,筑上町,"",""
130.78627,33.70144,日本,福冈县,福智町,"",""
130.7725,33.65537,日本,福冈县,絲田町,"",糸田
130.96555,33.7683,日本,福冈县,Kanda,"",""
131.14002,33.54151,日本,福冈县,上毛町,"",""
130.93603,33.62947,日本,福冈县,京都町,"",犀川大熊
130.88787,33.60659,日本,福冈县,赤村,"",""
135.17607,33.88043,日本,和歌山县,御坊市,"",塩屋町北塩屋
135.3056,34.28089,日本,和歌山县,岩出市,"",""
135.39412,34.254,日本,和歌山县,紀之川市,"",""
135.36641,34.07192,日本,和歌山县,有田川町,"",大字日物川
135.12189,33.93283,日本,和歌山县,日高町,"",大字小中
135.3585,33.95969,日本,和歌山县,日高川町,"",大字浅間
135.27876,33.85632,日本,和歌山县,印南町,"",大字美里
135.38928,34.15391,日本,和歌山县,紀美野町,"",""
135.60906,34.21441,日本,和歌山县,高野町,"",""
135.57822,34.2775,日本,和歌山县,Kudoyama,"",""
135.11545,33.89562,日本,和歌山县,美濱町,"",""
135.34989,33.82955,日本,和歌山县,南部町,"",広野
135.19218,34.03301,日本,和歌山县,湯淺町,"",大字青木
135.45727,33.7063,日本,和歌山县,上富田町,"",Ichinose
135.95146,33.95987,日本,和歌山县,北山村,"",""
135.73561,33.61115,日本,和歌山县,古座川町,"",Oguwa
135.17662,35.55596,日本,京都府,宮津市,"",""
135.70269,34.94975,日本,京都府,向日市,"",Mukocho
135.7147,34.86662,日本,大阪府,枚方市,"",""
135.04785,35.63089,日本,京都府,京丹後市,峰山町,Mineyamacho-Orimoto
135.55939,35.2274,日本,京都府,南丹市,"",""
135.74732,34.88895,日本,京都府,久御山町,"",Nomura
135.94835,34.76429,日本,京都府,笠置町,"",Ariichi
135.92938,34.81045,日本,京都府,和束町,"",Monzen
135.77595,34.75749,日本,京都府,精華町,"",Minami-Inayazuma
136.00245,34.76612,日本,京都府,南山城村,"",""
135.3911,35.22328,日本,京都府,京丹波町,"",""
135.10215,35.51002,日本,京都府,與謝野町,"",Sanjo
135.763,34.80779,日本,京都府,京田邊市,"",Kodo-Ishitoge
135.70464,34.49682,日本,奈良县,葛城市,"",""
135.99787,34.52035,日本,奈良縣,宇陀市,"",Haibara-Takai
135.77393,34.57362,日本,奈良县,Miyake,"",""
136.12274,34.51835,日本,奈良縣,曾爾村,"",Imai
136.15945,34.47773,日本,奈良縣,御杖村,"",Sugano
135.71546,34.56549,日本,奈良县,Kanmaki,"",""
135.74678,34.55071,日本,奈良县,高麗,"",""
135.73216,34.58007,日本,奈良县,Kawai,"",""
135.80684,34.33776,日本,奈良县,Shimoichi,"",""
135.86393,34.308,日本,奈良縣,黑瀧村,"",Nakato
136.0205,34.13756,日本,奈良縣,上北山村,"",Kotochi
136.02793,34.40663,日本,奈良縣,東吉野村,"",Izuo
130.72309,33.05587,日本,熊本县,山鹿市,"",""
130.40816,32.4955,日本,熊本县,上天草市,"",松島町今泉
130.65491,32.62669,日本,熊本县,宇城市,"",Matsubasemachi-Mifune
130.76867,32.89305,日本,熊本县,合志市,"",Suya
130.87154,32.61358,日本,熊本县,美里町,"",Tsuchibami
130.6291,32.90173,日本,熊本县,玉东町,"",Shiraki
130.46824,32.92859,日本,熊本縣,Nagasu,"",""
130.61413,33.04118,日本,熊本县,和水町,"",Otaguro
130.90515,32.89578,日本,熊本縣,Ozu,"",""
130.82371,32.85921,日本,熊本縣,Kikuyo,"",""
131.0905,33.06801,日本,熊本县,南小国町,"",""
131.20526,33.01071,日本,熊本县,产山村,"",Ubuyama
